"ticker","date","value","field","variable"
"MXTH INDEX",2009-10-30,1.7652,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2009-11-30,1.7071,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2009-12-31,1.8375,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2010-01-29,1.7323,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2010-02-26,1.7717,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2010-03-31,1.9773,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2010-04-30,1.9005,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2010-05-31,1.7848,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2010-06-30,1.8433,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2010-07-30,1.9491,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2010-08-31,2.0703,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2010-09-30,2.2779,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2010-10-29,2.2904,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2010-11-30,2.2474,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2010-12-31,2.3206,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2011-01-31,2.1677,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2011-02-28,2.2362,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2011-03-31,2.3787,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2011-04-29,2.4774,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2011-05-31,2.3405,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2011-06-30,2.2746,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2011-07-29,2.4635,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2011-08-31,2.2238,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2011-09-30,1.8984,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2011-10-31,2.1116,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2011-11-30,2.051,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2011-12-30,2.1254,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2012-01-31,2.2552,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2012-02-29,2.3737,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2012-03-30,2.4177,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2012-04-30,2.4718,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2012-05-31,2.1272,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2012-06-29,2.191,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2012-07-31,2.2267,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2012-08-31,2.2078,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2012-09-28,2.3278,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2012-10-31,2.2781,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2012-11-30,2.2541,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2012-12-31,2.3831,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2013-01-31,2.4589,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2013-02-28,2.4831,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2013-03-29,2.4745,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2013-04-30,2.5364,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2013-05-31,2.3809,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2013-06-28,2.316,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2013-07-31,2.268,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2013-08-30,2.0745,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2013-09-30,2.2093,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2013-10-31,2.3396,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2013-11-29,2.1389,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2013-12-31,2.0187,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2014-01-31,1.9855,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2014-02-28,1.9636,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2014-03-31,2.0445,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2014-04-30,2.1032,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2014-05-30,2.0501,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2014-06-30,2.1637,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2014-07-31,2.1769,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2014-08-29,2.2678,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2014-09-30,2.3032,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2014-10-31,2.3017,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2014-11-28,2.3722,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2014-12-31,2.2067,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2015-01-30,2.2688,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2015-02-27,2.2427,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2015-03-31,2.206,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2015-04-30,2.2194,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2015-05-29,2.1631,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2015-06-30,2.1794,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2015-07-31,2.0984,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2015-08-31,1.9697,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2015-09-30,1.8814,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2015-10-30,1.942,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2015-11-30,1.9011,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2015-12-31,1.7612,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2016-01-29,1.8194,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2016-02-29,1.9051,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2016-03-31,2.0124,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2016-04-29,1.9926,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2016-05-31,1.9993,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2016-06-30,2.0045,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2016-07-29,2.1303,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2016-08-31,2.1696,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2016-09-30,2.0895,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2016-10-31,2.0621,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2016-11-30,2.054,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2016-12-30,2.1024,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2017-01-31,2.1439,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2017-02-28,2.0622,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2017-03-31,2.1022,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2017-04-28,2.0995,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2017-05-31,2.0351,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2017-06-30,2.0531,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2017-07-31,2.0665,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2017-08-31,2.14,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2017-09-29,2.2088,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2017-10-31,2.2545,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2017-11-30,2.2304,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2017-12-29,2.3336,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2018-01-31,2.4326,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2018-02-28,2.403,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2018-03-30,2.3374,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2018-04-30,2.336,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2018-05-31,2.2154,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2018-06-29,2.0573,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2018-07-31,2.2266,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2018-08-31,2.2219,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2018-09-28,2.2597,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2018-10-31,2.1435,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2018-11-30,2.0839,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2018-12-31,2.0012,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2019-01-31,2.1062,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2019-02-28,2.103,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2019-03-29,2.0715,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2019-04-30,2.113,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2019-05-31,2.0167,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2019-06-28,2.1413,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2019-07-31,2.0915,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2019-08-30,2.1119,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2019-09-30,2.0883,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2019-10-31,2.026,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2019-11-29,2.0087,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2019-12-31,2.0077,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2020-01-31,1.9096,"PX TO BOOK RATIO","Tailandia"
