"ticker","date","value","field","variable","nice_field"
"MXTH INDEX",2000-11-30,2.7155,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2000-12-29,2.5858,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2001-01-31,3.3846,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2001-02-28,3.2572,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2001-03-30,2.7122,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2001-04-30,2.7942,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2001-05-31,2.8189,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2001-06-29,2.8837,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2001-07-31,2.5875,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2001-08-31,3.0997,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2001-09-28,2.5395,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2001-10-31,2.4375,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2001-11-30,2.7923,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2001-12-31,2.7383,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2002-01-31,3.2543,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2002-02-28,3.5308,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2002-03-29,3.5248,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2002-04-30,3.5269,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2002-05-31,3.979,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2002-06-28,3.7632,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2002-07-31,3.5543,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2002-08-30,3.4267,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2002-09-30,3.1148,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2002-10-31,3.3904,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2002-11-29,3.5182,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2002-12-31,3.4739,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2003-01-31,3.7453,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2003-02-28,3.6379,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2003-03-31,3.7506,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2003-04-30,3.8889,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2003-05-30,4.3678,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2003-06-30,4.8319,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2003-07-31,4.9622,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2003-08-29,5.4949,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2003-09-30,5.986,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2003-10-31,6.3643,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2003-11-28,6.5078,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2003-12-31,8.5237,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2004-01-30,7.799,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2004-02-27,7.9243,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2004-03-31,7.4671,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2004-04-30,7.4052,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2004-05-31,7.3289,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2004-06-30,7.3733,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2004-07-30,7.1982,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2004-08-31,7.1481,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2004-09-30,7.4098,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2004-10-29,7.3574,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2004-11-30,8.0919,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2004-12-31,8.4062,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2005-01-31,8.8096,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2005-02-28,9.5222,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2005-03-31,8.5904,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2005-04-29,8.336,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2005-05-31,8.2334,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2005-06-30,8.2082,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2005-07-29,8.3344,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2005-08-31,8.7914,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2005-09-30,9.1415,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2005-10-31,8.511,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2005-11-30,8.441,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2005-12-30,9.2169,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2006-01-31,10.4323,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2006-02-28,10.0933,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2006-03-31,9.9677,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2006-04-28,10.8526,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2006-05-31,9.8818,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2006-06-30,9.4565,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2006-07-31,9.786,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2006-08-31,9.9768,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2006-09-29,10.0964,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2006-10-31,10.8843,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2006-11-30,11.4047,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2006-12-29,10.3108,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2007-01-31,9.9898,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2007-02-28,10.4956,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2007-03-30,10.6497,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2007-04-30,11.2938,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2007-05-31,12.0099,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2007-06-29,12.5841,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2007-07-31,14.3863,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2007-08-31,13.5351,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2007-09-28,14.2869,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2007-10-31,15.8125,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2007-11-30,14.7657,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2007-12-31,15.0878,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2008-01-31,14.0808,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2008-02-29,15.9658,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2008-03-31,15.6258,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2008-04-30,15.9372,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2008-05-30,15.449,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2008-06-30,13.7448,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2008-07-31,11.8917,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2008-08-29,12.1276,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2008-09-30,10.6683,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2008-10-31,7.16,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2008-11-28,6.8547,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
"MXTH INDEX",2008-12-31,7.8118,"TOT RETURN INDEX GROSS DVDS","Tailandia","Price TR"
