"ticker","date","value","field","variable","nice_field"
"MXFEJ Index",2015-08-31,1.0399,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2015-09-30,1.0654,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2015-10-30,1.1578,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2015-11-30,1.1397,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2015-12-31,1.1279,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2016-01-29,1.0406,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2016-02-29,1.0377,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2016-03-31,1.1937,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2016-04-29,1.1809,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2016-05-31,1.1252,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2016-06-30,1.1473,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2016-07-29,1.1991,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2016-08-31,1.2513,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2016-09-30,1.3172,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2016-10-31,1.2955,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2016-11-30,1.2115,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2016-12-30,1.1807,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2017-01-31,1.2561,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2017-02-28,1.2946,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2017-03-31,1.3867,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2017-04-28,1.4163,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2017-05-31,1.3993,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2017-06-30,1.4183,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2017-07-31,1.4842,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2017-08-31,1.4142,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2017-09-29,1.4656,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2017-10-31,1.5304,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2017-11-30,1.487,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2017-12-29,1.5205,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2018-01-31,1.6421,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2018-02-28,1.5624,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2018-03-30,1.4768,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2018-04-30,1.4821,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2018-05-31,1.3994,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
"MXFEJ Index",2018-06-29,1.3207,"PX TO BOOK RATIO","Far East ex Japon","PB Ratio"
